cantidad_solicitada,n_solicitado,modelo,prompt_id,prompt_corto,id,producto,categoria,resena,sentimiento,largo_palabras,archivo_origen,metodo_extraccion
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,24,Sello para lavar prendas con detergente de enzimas OMO 5G,Bebidas Alimenticias y Bodegas - Productos Cuidados Pantalla Móvil,"La calidez del material es impresionante. Sin embargo, el diseño puede ser un poco anticuado.",NEUTRO,15,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,25,Laptop Apple MacBook Pro con Intel Core i9-1088U,Tecnología y Electrónica para Desarrollo Profesional en Móviles,"El rendimiento es impresionante. Sin embargo, el diseño puede ser un poco anticuado.",NEUTRO,13,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,26,Bolsa deportiva de bambú Vibra Tuff Runner,Artículos Deportivos y Relajación en Hogares Personales,"La calidez del material es impresionante. Sin embargo, el diseño puede ser un poco anticuado.",NEUTRO,15,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,27,Televisor Smart Samsung TV QLED 8K,Technologia y Electrónica para Desarrollo Profesional en Móviles,"La calidad del dispositivo es impresionante. No obstante, el diseño puede ser un poco anticuado.",NEUTRO,15,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,28,Camiseta polo deportiva Under Armour Crew X 5G,Moda y Accesorios Casuales para Hombres Deportivos,"La calidez del material es impresionante. Sin embargo, el diseño puede ser un poco anticuado.",NEUTRO,15,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,29,Celular Xiaomi Mi 11 Ultra con chipset Snapdragon octa-core,Tecnología y Electrónica de Consumo Avanzada en Móviles,"El rendimiento es impresionante. Sin embargo, el diseño puede ser un poco anticuado.",NEUTRO,13,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,30,Celular Asus ROG Phone 5 Pro con chipset Kryo+82,Tecnología y Electrónica para Desarrollo Profesional en Móviles,"El rendimiento es impresionante. No obstante, el diseño puede ser un poco anticuado.",NEUTRO,13,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
10,10,phi3:mini,prompt_2_belleza,Belleza,1,Luminaria de Gloss Plus,Productos Capilares,La aplicación del gloss es rápida y duradera todo el día; no puedo irme sin él.,POSITIVO,16,results\phi3_mini_prompt_2_belleza_10gen.txt,json_reparado_por_objetos
10,10,phi3:mini,prompt_2_belleza,Belleza,2,Claras de Sana Skin - 100% Natural,Productos para la Piel Interna,"Funciona como se esperaba y no mejora el acné, es bastante decepcionante.",NEUTRO,12,results\phi3_mini_prompt_2_belleza_10gen.txt,json_reparado_por_objetos
10,10,phi3:mini,prompt_2_belleza,Belleza,4,Pellecito - Esfoliante facial 20% AHAs,Productos de Hidratación Profunda,Un esfregado con este producto hace que mi piel se sienta como nueva.,POSITIVO,13,results\phi3_mini_prompt_2_belleza_10gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_2_belleza,Belleza,1,Folículo de belleza del día,cuidado capilares,Efectivo para deshacer enredos rápidener.,POSITIVO,5,results\phi3_mini_prompt_2_belleza_20gen.txt,json_completo
20,20,phi3:mini,prompt_2_belleza,Belleza,2,Revitalizante facial de lujo,cuidado cutículas,Alivia la piel sin sequedad ni brillo.,POSITIVO,7,results\phi3_mini_prompt_2_belleza_20gen.txt,json_completo
20,20,phi3:mini,prompt_2_belleza,Belleza,3,Desinfectante corporal de cristales naturales,cuidado general,Sirve como desodorante y limpieza sin productos químicos.,POSITIVO,8,results\phi3_mini_prompt_2_belleza_20gen.txt,json_completo
20,20,phi3:mini,prompt_2_belleza,Belleza,4,Tónico de protección solar HDPA+,cuidado cutículas,Protege contra los rayos UV y fortalece la piel.,POSITIVO,9,results\phi3_mini_prompt_2_belleza_20gen.txt,json_completo
20,20,phi3:mini,prompt_2_belleza,Belleza,5,Lavamanos ultrasónico con cepillo integrado,cuidado cutículas,Sofísticamente limpiador para masajes y detalles.,POSITIVO,6,results\phi3_mini_prompt_2_belleza_20gen.txt,json_completo
20,20,phi3:mini,prompt_2_belleza,Belleza,6,Crema corporal aromática con aceites esenciales,cuidado general,Humedad adicional y fragancias seductoras.,POSITIVO,5,results\phi3_mini_prompt_2_belleza_20gen.txt,json_completo
20,20,phi3:mini,prompt_2_belleza,Belleza,7,Savoncillo de aloe vera para bebés,cuidado capilares,Suave y seguro en la fragancia del mar.,POSITIVO,8,results\phi3_mini_prompt_2_belleza_20gen.txt,json_completo
20,20,phi3:mini,prompt_2_belleza,Belleza,8,Pastillas de sal para labios hidratantes,cuidado cutículas,Satisfacen la piel del labio con un sabor refrescante.,POSITIVO,9,results\phi3_mini_prompt_2_belleza_20gen.txt,json_completo
20,20,phi3:mini,prompt_2_belleza,Belleza,9,Bálsamo para callos de dedal digital naturalmente curado,cuidado general,Protección contra rozaduras sin químicos.,POSITIVO,5,results\phi3_mini_prompt_2_belleza_20gen.txt,json_completo
20,20,phi3:mini,prompt_2_belleza,Belleza,10,Crema facial clarificante para acné activo y cicatrizamiento,cuidado cutículas,Elimina impurezas con eficacia sin residuos.,POSITIVO,6,results\phi3_mini_prompt_2_belleza_20gen.txt,json_completo
20,20,phi3:mini,prompt_2_belleza,Belleza,11,Bálsamo para pediculada de lavanda y almendras dulces,cuidado general,Sofisticado eficaz contra las plagas.,POSITIVO,5,results\phi3_mini_prompt_2_belleza_20gen.txt,json_completo
20,20,phi3:mini,prompt_2_belleza,Belleza,20,Cortisona tópica con fragancia cítrica naturalmente refrescante para los ojos,cuidado cutículas,Humecta y fresca sin rubor.,POSITIVO,5,results\phi3_mini_prompt_2_belleza_20gen.txt,json_completo
50,50,phi3:mini,prompt_2_belleza,Belleza,1,Perfume Aura Azul,Bebidas sin alcohol,Este perfume con aroma dulce y fresco es perfecto para cualquier ocasión.,POSITIVO,12,results\phi3_mini_prompt_2_belleza_50gen.txt,json_reparado_por_objetos
50,50,phi3:mini,prompt_2_belleza,Belleza,2,Cuero de Chanel en la Serie 15,Accesorios,Su diseño sofisticado hace que sea una pieza muy atractiva para cualquier evento.,POSITIVO,13,results\phi3_mini_prompt_2_belleza_50gen.txt,json_reparado_por_objetos
10,10,phi3:mini,prompt_3_hogar,Hogar,1,Electrolux Lavavajillas,Maquinaria de cocina,Son unos lavaplatos muy versátiles que cumplen con sus funciones bien y tienen un diseño atractivo para el hogar.,POSITIVO,19,results\phi3_mini_prompt_3_hogar_10gen.txt,json_reparado_por_objetos
10,10,phi3:mini,prompt_3_hogar,Hogar,2,NaturaFresh Cebollas,Alimentos frescos,Las cebollas de este producto están muy bien conservadas y tienen un sabor natural que se mantiene durante bastante tiempo.,POSITIVO,20,results\phi3_mini_prompt_3_hogar_10gen.txt,json_reparado_por_objetos
10,10,phi3:mini,prompt_3_hogar,Hogar,3,Colección de ollas y guantes de cerámica,Utensilios domésticos,"Estos utensilios son muy útiles para preparar platos tradicionales, su calidad es impresionante.",POSITIVO,13,results\phi3_mini_prompt_3_hogar_10gen.txt,json_reparado_por_objetos
10,10,phi3:mini,prompt_3_hogar,Hogar,4,Solaray Lámpara de colores,Iluminación doméstica,La luz cambiante y la capacidad para combinarla con otros accesorios hace que esta estén muy a la moda.,POSITIVO,19,results\phi3_mini_prompt_3_hogar_10gen.txt,json_reparado_por_objetos
10,10,phi3:mini,prompt_3_hogar,Hogar,5,Samsung Galaxy Tab S7 Ultra 12.9,Tecnología de hogar,"Esta tablet es una opción versátil y robusta, con buenas especificaciones para gente que trabaja en casa o por placer.",POSITIVO,20,results\phi3_mini_prompt_3_hogar_10gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_3_hogar,Hogar,1,Cafetera Express,Maquinaria para preparar bebidas calientes,La caféida es perfecta para los amantes del cafe sin necesidad de mucho esfuerzo.,POSITIVO,14,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,2,Dispositivo inalámbrico,Herramientas para la cocina,La durabilidad del dispositivo me impresionó; no he tenido que preocuparme de su falta en ningún momento.,POSITIVO,17,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,3,Gel espuma para hornear,Ingredientes alimenticios,La gelatina se ha desmoronado rápidenera y me siento contento por el resultado esponjoso.,POSITIVO,14,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,4,Limpieza con aroma,Productos de limpieza doméstica,El olor natural es fantástico y no me siento asfixiado por el perfume del detergente anterior.,POSITIVO,16,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,5,Jugo de soya enlatada,Bebidas no alcohólicas,El sabor es natural y el producto está bien etiquetado con los ingredientes.,POSITIVO,13,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,6,Mantequilla de maní sin alérgenos,Productos para la preparación culinaria,Hay demasiadas opciones que me desagradan y este producto no se ha probado en mi hogar.,NEUTRO,16,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,7,Fangote para hornear,Herramientas de cocina,Es una herramienta versátil que me ha facilitado muchos proyectos.,POSITIVO,10,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,8,Cuchillo ajustable para sazonar,Herramientas de cocina y equipaje del chef,La precisión es impresionante; no he tenido que preocuparme por qué siempre me falta el salto.,POSITIVO,16,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,9,Comprobador de punto en sartén,Herramientas para la cocina,Esto es lo que los chefs necesitan y me ha facilitado mejorar mi plato favorito.,POSITIVO,15,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,10,Repostero térmico,Herramientas para la cocina y el horno doméstico,Hay opciones mucho más económicas que cumplen con mis necesidades.,NEUTRO,10,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,11,Sartenes antiadherentes para vaporar verduras,Herramientas de cocina y equipaje del chef,La velocidad es sorprendente; he hecho platos en poco tiempo sin que la comida se pegue.,POSITIVO,16,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,12,Luz para camas de arroz,Iluminación y decoración del hogar,La calidad es similar a la luz LED pero con mejor preservación de energía.,POSITIVO,14,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,13,Colchoneta térmica para invierno,Aparatos para el hogar y decoración del mismo,La calidez es impresionante; nos sentimos bien sin depender de la calefacción central.,POSITIVO,13,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,14,Cubos para hielo,Herramientas para el jardín y decorado del mismo,"Es eficaz, pero no son muy resistentes al agua.",NEUTRO,9,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,15,Mini-frigoríficos conectados a Internet,Aparatos para el hogar y decoración del mismo,La tecnología es genial pero no estoy seguro de su uso. Me parece un lujo excesivo.,NEUTRO,16,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,16,Juguetes para niños con reciclado plástico,Productos de consumo doméstica y decoración del hogar,Es un buen ejemplo que se puede darle a los pequeñuelos; son divertidos sin ser peligrosos.,POSITIVO,16,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,17,Tubo para lavarse el pelo,Productos de consumo doméstica y decoración del hogar,La calidez es muy agradable; me siento bien utilizando este producto.,POSITIVO,11,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,19,Filtros para purificación de agua,Productos ambientales y caseros,Los filtros son eficientes en la eliminación del sabor metálico.,POSITIVO,10,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
20,20,phi3:mini,prompt_3_hogar,Hogar,20,Celular de montura fija,Productos para el hogar y decoración domestica,La estética es muy bonita pero carece de funcionalidades máquina.,NEUTRO,10,results\phi3_mini_prompt_3_hogar_20gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,1,Refrigerador Bosch,Muebles de la cocina y electrodomésticos,Excelente rendimiento energético con temperatura controlable y muchas opciones para organizar alimentos. Un excelente inversión.,POSITIVO,15,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,2,Cocinera eléctrica Bella,Muebles de la cocina y electrodomésticos,"La frecuencialidad en los modelos no me convenció, además es demasiado grande para mi espacio limitado. No recomendable.",NEGATIVO,18,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,3,Lava lavadora Lora,Muebles de la cocina y electrodomésticos,"Facilidad en su uso, resistencia al agua; no se siente bien el tacto del control remoto.",NEGATIVO,16,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,4,Tenedora de pasta Fermepin,Muebles para la mesa y jardín,"La consistencia en pasta es perfecta, fácil limpieza. Un adición excelente a mi cocina.",POSITIVO,14,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,5,Plancha eléctrica Móvil Vivienda,Muebles para la mesa y jardín,"Ahorra espacio, energía eficiente. Un poco costosa.",POSITIVO,7,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,6,Placa de cocina con paneles Samsung,Muebles para la mesa y jardín,"Buena calidad, impresionante diseño. Tiene algunas marcas más pequeñas que preferiría evitar.",NEUTRO,12,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,7,Estufa gas Pfizer,Muebles para la mesa y jardín,"Aporta calor agradable, funciona con eficiencia. Lamentablemente es algo barata.",NEUTRO,10,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,8,Sartén Elaborada Mitsubishi,Muebles de la cocina y electrodomésticos,"Pesa poco, dura más que otros modelos. Mejor valor por peso.",POSITIVO,11,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,9,Plancha con vapor Bosch,Muebles para la mesa y jardín,"Versatilidad en presión de agua es excelente, fácil limpieza.",POSITIVO,9,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,10,Fregadera con sensor Panasonic,Muebles para la mesa y jardín,"Me falta espacio en mi cocina, además es un poco costosa.",NEGATIVO,11,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,11,Fregona Dyson,Muebles para la mesa y jardín,"Esperaba que hubiera más opciones de temperatura pero aún así, muy eficiente.",POSITIVO,12,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,12,Placa lavaplatos Samsung,Muebles para la mesa y jardín,"No es el más resistente del mercado, pero su diseño único me impresiona.",POSITIVO,13,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,13,Tenedora Eléctrica Miele,Muebles para la mesa y jardín,"Hay más opciones con mejor calidad en el mercado, pero es muy fiable.",NEUTRO,13,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,14,Placa de hornear Bosch,Muebles para la mesa y jardín,Este modelo tiene una gran variedad de funcionalidades. Muy versátil.,POSITIVO,10,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,15,Tenedora Eléctrica Panasonic,Muebles para la mesa y jardín,El diseño es impresionante pero se ve incómodo al usarlo.,NEGATIVO,10,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,16,Cocina multiuso Bella,Muebles para la mesa y jardín,"La superficie es excelente, pero carece de una opción de diseño que me gustaría.",NEUTRO,14,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,17,Tenedora Eléctrica Bosch,Muebles para la mesa y jardín,"Sonriendo por su durabilidad, pero el control remoto es un poco grande.",NEUTRO,12,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,18,Plancha Tecnova,Muebles para la mesa y jardín,"Bueno en calidad, diseño moderno. Un buen complemento para mi cocina.",POSITIVO,11,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,19,Estufa gas Electrolux,Muebles para la mesa y jardín,"Por lo general funciona bien, pero no me gusta su diseño.",NEUTRO,11,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,20,Lava lavadora Bosch Mia,Muebles para la mesa y jardín,Su eficiencia energética es impresionante. Un gran ahorro en costos.,POSITIVO,10,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,20,Fregona Dyson,Muebles para la mesa y jardín,"Con todo su valor, pero un poco cara. Mejor opción sería una fregona tradicional.",NEGATIVO,14,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,21,Tenedora Eléctrica Lava,Muebles para la mesa y jardín,Hay más modelos en el mercado con funcionalidades similares.,NEUTRO,9,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,22,Plancha Técnicas Lava,Muebles para la mesa y jardín,"Adecuada para mi espacio, pero el ciclo de calentamiento es un poco lento.",NEUTRO,13,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,23,Tenedora Eléctrica Miele,Muebles para la mesa y jardín,Por lo general son los modelos más resistentes del mercado. Un ahorro en mis cuentas.,POSITIVO,15,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,24,Fregadera con sensor Bosch,Muebles para la mesa y jardín,"Este modelo tiene muchas funcionalidades, pero es un poco caro.",NEGATIVO,10,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,25,Tenedora Eléctrica Samsung,Muebles para la mesa y jardín,Por lo general son más económicas que otras marcas.,POSITIVO,9,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
50,50,phi3:mini,prompt_3_hogar,Hogar,26,Tenedora Eléctrica Bosch,Muebles para la mesa y jardín,Su diseño es impresionante pero un poco caro.,NEUTRO,8,results\phi3_mini_prompt_3_hogar_50gen.txt,json_completo
